"ID","ANG","DYS","FEA","SAD","REL","HAP"
1,1,5,4,4,2,2
1,2,5,3,5,5,5
1,-3,6,2,3,5,5
1,1,6,3,5,3,3
1,2,5,2,2,5,4
1,3,2,1,2,6,5
1,2,5,2,4,3,3
1,-2,5,2,3,2,3
1,-3,5,1,3,4,4
1,2,5,2,3,5,4
1,3,3,2,2,5,5
1,3,5,2,2,5,5
1,3,3,1,2,6,5
1,3,5,2,2,2,4
1,2,5,2,5,4,3
1,-3,6,2,5,4,3
1,3,5,2,2,5,5
1,0,6,2,5,5,3
1,2,5,2,3,5,4
1,3,5,2,2,5,5
1,1,5,2,3,4,4
1,-3,5,2,4,3,3
1,0,5,2,5,3,3
1,0,6,1,5,2,4
1,1,3,2,3,5,4
1,2,5,2,5,4,4
1,0,5,1,3,4,4
1,1,4,1,4,4,3
1,2,5,1,3,5,4
1,2,4,1,2,5,5
1,3,6,2,5,4,3
1,-3,5,2,5,3,3
1,2,5,1,3,4,4
1,2,5,2,3,4,4
1,2,4,2,3,5,4
1,-1,4,2,2,4,4
1,0,3,2,3,4,5
2,3,2,3,1,5,6
2,1,2,2,1,4,5
2,2,4,2,1,3,4
2,1,6,4,4,2,4
2,-1,4,3,4,4,4
2,1,3,1,2,4,4
2,2,4,2,4,4,4
2,1,4,2,3,2,3
2,2,3,3,3,3,4
2,2,4,2,2,4,4
2,1,4,2,3,2,4
2,0,4,3,2,2,3
2,2,5,5,3,4,4
2,-3,4,4,3,4,4
2,-3,6,4,4,4,2
2,2,6,5,4,3,3
2,1,4,4,3,4,4
2,-2,5,3,4,2,4
2,2,4,3,3,4,5
2,1,4,4,3,2,4
2,0,4,3,3,4,4
2,0,3,2,3,4,4
2,1,4,3,3,4,3
2,2,3,3,3,4,4
2,0,4,3,4,4,3
2,3,4,3,3,5,5
2,0,5,3,3,2,4
2,1,6,3,3,3,4
2,1,6,5,5,2,2
2,1,5,5,4,2,2
2,0,5,3,5,3,2
2,-1,5,4,3,4,2
2,1,6,4,4,4,3
2,0,4,4,3,4,4
2,3,4,3,2,4,4
2,3,4,3,3,3,4
2,3,4,3,2,4,4
2,3,5,4,3,3,4
2,0,4,5,3,3,4
2,2,5,2,4,3,4
2,2,4,4,2,3,4
2,1,6,7,2,3,3
3,-2,6,2,6,2,1
3,0,6,2,6,2,2
3,1,6,4,6,2,2
3,0,6,2,2,2,2
3,1,5,2,3,2,2
3,2,2,2,2,4,2
3,1,2,2,4,4,3
3,1,4,2,6,2,2
3,1,4,1,4,4,4
3,1,6,3,7,2,2
3,1,4,2,4,3,1
3,2,6,5,5,2,2
3,1,4,2,4,4,4
3,2,3,2,4,2,2
3,1,3,2,5,2,2
3,1,3,2,4,2,2
3,2,2,2,3,2,2
3,-1,5,2,7,2,2
3,0,5,2,6,2,2
3,2,3,2,2,3,2
3,2,2,2,5,4,4
3,2,5,2,6,2,2
3,1,5,4,6,2,2
3,1,4,3,4,2,2
3,1,6,2,4,2,3
3,2,4,2,5,2,2
3,2,3,2,4,5,3
3,1,3,2,4,2,2
3,0,5,2,4,2,3
3,2,2,2,3,4,4
3,1,4,5,5,3,2
3,1,2,2,5,2,2
3,0,4,1,4,4,1
3,1,4,2,3,3,4
3,2,2,2,2,4,2
3,2,3,2,2,4,1
3,2,4,2,2,4,3
3,2,3,1,3,4,2
3,1,6,2,2,3,2
4,3,1,3,1,4,3
4,3,1,1,1,6,5
4,-3,1,1,1,5,5
4,3,1,1,2,5,4
4,3,1,1,1,6,5
4,3,1,1,1,6,4
4,3,1,1,1,6,4
4,3,3,2,3,4,3
4,3,1,2,2,5,3
4,3,1,1,2,5,4
4,3,1,1,1,6,4
4,1,2,2,2,5,3
4,2,1,2,2,3,4
4,2,1,1,1,5,5
4,3,2,1,2,3,4
4,-1,2,2,1,4,3
4,3,2,1,2,4,3
4,-1,2,1,2,5,4
4,2,1,1,1,4,5
4,-1,3,2,4,3,2
4,-2,3,2,5,3,2
4,3,1,2,2,4,5
4,-1,2,2,3,5,3
4,-1,1,1,4,5,3
4,-1,4,2,3,4,3
4,-1,3,2,5,4,2
4,0,3,1,5,4,3
4,1,1,2,4,4,2
4,1,1,1,2,4,3
4,3,1,1,2,5,4
4,-1,3,1,5,4,4
4,3,1,2,2,5,4
4,3,2,4,4,3,2
4,1,1,2,2,5,4
4,3,1,1,2,4,5
4,1,1,2,3,2,2
4,2,1,1,2,5,4
4,-1,1,1,3,5,3
5,1,3,1,2,3,4
5,2,5,2,2,3,2
5,2,4,1,1,3,4
5,-3,6,2,6,1,1
5,2,3,1,3,3,3
5,2,1,1,2,4,6
5,1,4,1,1,4,4
5,-2,5,1,2,3,4
5,3,1,1,1,5,6
5,3,2,1,2,3,3
5,2,1,1,1,5,5
5,2,4,1,1,4,3
5,2,6,1,1,3,4
5,0,3,1,2,2,3
5,0,4,1,1,5,5
5,-2,3,1,1,5,5
5,3,2,2,1,5,5
5,-2,1,1,1,4,4
5,1,3,3,2,4,4
5,2,4,1,1,3,4
5,2,5,1,1,4,4
5,1,3,1,1,4,3
5,3,3,1,2,3,4
5,2,2,1,1,4,3
5,2,3,1,1,4,5
5,2,2,1,1,4,4
5,3,3,1,1,5,5
5,1,5,1,1,5,4
5,3,3,1,1,6,6
5,3,3,1,1,6,5
5,2,7,2,3,3,2
5,2,2,1,1,6,5
5,3,4,1,1,6,5
6,3,1,4,6,5,1
6,1,5,5,4,3,1
6,1,4,5,4,2,3
6,0,5,5,3,3,2
6,2,2,5,4,3,2
6,2,2,2,2,5,5
6,2,4,4,4,4,3
6,1,2,4,4,4,4
6,0,4,2,4,5,2
6,1,2,4,4,5,2
6,-2,5,4,4,3,2
6,1,4,5,5,2,3
6,0,5,4,5,4,3
6,2,2,4,3,4,4
6,0,1,3,3,3,2
6,0,4,3,4,4,4
6,2,2,4,2,4,3
6,2,2,3,3,4,4
6,2,4,5,4,3,2
6,1,1,2,3,5,3
6,2,1,2,4,5,4
6,1,2,2,3,5,4
6,2,3,1,4,3,3
6,2,1,1,3,4,4
6,0,2,4,3,3,3
6,1,1,5,3,4,4
6,2,2,5,3,4,4
6,1,3,2,3,4,3
6,-1,2,5,4,4,2
6,0,4,5,5,4,3
6,2,4,5,3,4,3
6,2,2,5,4,3,4
6,0,4,5,4,2,2
7,2,4,4,3,1,2
7,-1,1,3,3,2,2
7,3,2,2,2,3,5
7,2,2,2,3,2,4
7,2,2,2,3,4,3
7,1,2,3,3,3,4
7,0,1,3,3,2,3
7,1,1,2,2,3,5
7,-2,3,2,4,1,2
7,-1,1,2,3,2,2
7,0,6,4,4,2,6
7,0,5,5,4,2,5
7,0,3,2,3,2,5
7,2,1,2,4,3,4
7,0,1,1,3,5,5
7,1,3,4,4,2,2
7,1,2,4,3,2,5
7,1,1,2,2,4,4
7,1,1,1,2,4,4
7,-2,1,1,2,5,5
7,3,2,2,4,4,4
7,2,2,2,4,3,4
7,1,1,3,3,3,4
7,2,2,2,2,4,5
7,2,2,1,2,5,4
7,1,1,2,3,5,4
7,1,1,2,3,4,4
7,1,1,2,3,5,5
7,1,2,3,3,2,4
7,1,2,4,3,2,4
7,-1,1,2,4,2,4
7,1,2,4,4,2,4
7,1,1,2,5,1,2
7,1,2,4,4,2,4
7,2,2,3,4,2,4
7,1,2,3,4,2,3
7,-1,2,4,4,3,4
7,1,2,2,4,4,4
7,1,2,3,4,2,4
7,1,1,4,4,3,4
7,-2,2,2,4,3,4
8,0,6,1,3,2,2
8,2,2,1,3,1,2
8,-2,2,2,2,4,5
8,-1,6,1,2,2,3
8,1,2,1,2,3,2
8,3,1,1,2,4,5
8,2,3,1,3,3,3
8,0,5,2,2,1,2
8,0,5,2,2,1,2
8,2,1,1,2,6,4
8,3,1,1,2,6,4
8,3,2,1,2,4,3
8,2,2,1,3,5,4
8,3,2,2,2,3,4
8,2,6,2,6,2,4
8,2,2,2,2,6,4
8,3,1,1,5,2,3
8,0,6,2,5,1,2
8,2,3,2,4,2,4
8,2,2,1,1,4,3
8,0,2,2,2,4,4
8,2,2,2,2,2,5
8,2,5,2,6,1,2
8,3,2,1,1,5,5
8,2,3,2,3,2,2
8,2,4,1,2,5,6
8,1,2,1,2,2,5
8,3,2,1,2,5,6
8,3,2,1,2,6,5
8,2,4,1,2,4,4
8,2,1,1,1,6,5
8,1,5,1,4,2,3
8,-2,7,4,1,2,3
8,3,2,1,2,5,5
9,-1,5,2,6,3,2
9,-3,5,2,5,4,2
9,1,4,2,4,2,3
9,0,4,1,4,3,2
9,1,2,1,2,5,4
9,-2,3,2,4,1,3
9,0,3,1,2,4,4
9,-1,5,1,4,3,3
9,1,4,1,5,4,4
9,1,3,1,2,3,2
9,-2,6,1,5,2,2
9,1,5,2,6,3,2
9,-2,3,2,5,2,1
9,1,4,1,5,4,2
9,0,3,1,3,4,3
9,0,5,1,2,5,3
9,-2,3,2,4,3,3
9,-3,3,1,4,3,3
9,1,4,1,3,2,3
9,0,3,2,4,1,2
9,1,3,2,3,3,2
9,2,4,3,3,3,4
9,1,4,1,2,3,3
9,2,3,1,2,4,4
9,1,4,1,4,2,2
9,-3,4,3,7,1,1
9,1,5,1,3,4,4
9,-2,3,2,5,2,2
9,1,4,1,3,4,4
9,-3,4,1,5,3,3
9,-3,4,2,5,3,2
9,1,3,1,5,4,3
10,2,2,1,1,5,4
10,3,1,1,1,5,5
10,3,1,1,1,5,5
10,3,1,1,1,5,5
10,3,1,1,1,6,6
10,3,3,1,2,4,6
10,3,1,1,1,6,6
10,2,1,1,1,6,6
10,3,2,1,1,4,4
10,2,2,1,3,4,1
10,1,3,1,1,4,4
10,3,3,1,1,4,5
10,3,3,1,2,2,1
10,2,1,1,1,2,2
10,3,2,1,1,4,4
10,3,1,1,1,3,4
10,2,1,1,1,4,4
10,3,1,1,1,5,5
10,3,1,1,1,5,6
10,3,1,1,1,4,4
10,2,3,1,1,3,3
10,1,2,1,1,4,4
10,-3,5,1,5,1,1
10,3,2,1,3,3,4
10,3,1,1,1,4,4
10,2,1,1,1,4,4
10,-2,3,4,1,1,4
10,-2,3,1,1,4,3
10,3,2,1,1,3,4
10,3,1,1,1,6,6
11,3,1,1,1,3,4
11,2,4,1,1,4,4
11,-1,4,1,3,4,3
11,2,4,1,4,4,4
11,1,1,1,2,3,3
11,0,1,6,1,6,5
11,3,3,1,1,6,5
11,3,4,1,1,5,5
11,0,4,4,1,1,4
11,0,4,1,5,4,4
11,2,4,1,4,1,4
11,2,4,1,1,4,5
11,3,4,1,1,4,4
11,3,4,1,3,4,4
11,3,4,1,1,4,1
11,2,1,1,1,6,6
11,3,4,1,1,3,5
11,3,1,1,1,4,6
11,3,1,1,1,6,6
11,3,1,1,1,5,5
11,3,1,1,1,5,6
11,3,1,1,1,5,1
11,3,1,1,1,5,5
11,2,1,1,1,5,5
11,3,4,1,1,5,5
11,3,1,1,1,6,6
11,3,1,1,1,6,6
11,3,1,1,1,5,5
11,3,3,1,2,4,4
11,3,2,1,1,5,5
11,3,2,1,3,3,4
11,-2,2,1,3,4,4
11,2,2,1,2,3,4
11,-2,3,1,2,4,3
11,2,2,1,1,4,5
11,3,2,1,1,4,4
11,3,2,1,1,3,4
11,2,2,1,1,4,4
11,1,2,1,1,4,4
11,0,4,1,2,2,2
11,-1,2,1,2,4,1
12,3,3,4,1,1,4
12,3,3,3,1,1,4
12,3,4,1,1,4,5
12,3,2,1,1,3,4
12,0,6,4,2,1,1
12,0,4,1,3,4,3
12,3,4,1,1,4,3
12,0,4,1,1,4,6
12,3,1,1,2,6,6
12,0,6,3,1,3,4
12,3,4,1,2,4,4
12,3,4,2,2,4,7
12,3,4,2,1,1,4
12,3,4,1,1,3,4
12,3,4,1,1,4,4
12,0,4,1,1,1,3
12,3,3,1,1,4,5
12,3,2,1,1,5,6
12,3,1,1,1,4,6
12,0,4,2,2,4,3
12,3,3,1,1,4,5
12,3,1,1,1,4,7
12,3,7,1,1,1,5
12,3,3,1,1,3,4
12,-3,5,1,2,3,3
12,0,3,1,2,1,4
12,3,6,5,4,3,3
12,3,1,1,1,4,4
12,0,4,2,2,3,4
12,0,5,1,1,3,3
12,0,4,1,1,4,4
13,1,5,5,5,2,2
13,0,4,5,5,3,2
13,1,5,4,5,4,3
13,0,5,4,4,3,3
13,2,1,1,3,5,4
13,-3,1,6,1,1,1
13,1,2,4,4,2,2
13,-1,1,1,4,3,2
13,0,3,1,4,4,3
13,2,2,2,2,5,2
13,2,3,2,3,4,2
13,1,2,5,3,2,2
13,-1,5,5,5,1,1
13,-2,3,2,3,1,1
13,-2,2,4,5,3,2
13,-1,2,4,2,2,2
13,0,2,2,2,3,1
13,1,1,1,3,3,2
13,0,1,1,3,4,2
13,2,1,1,2,3,2
13,0,4,4,4,3,2
13,1,3,3,3,3,2
13,2,5,5,6,1,1
13,2,2,2,2,4,4
13,2,2,3,2,4,5
13,1,4,4,4,3,2
13,0,2,2,2,4,4
13,1,1,2,3,4,4
13,2,2,1,3,4,4
13,1,1,1,2,2,4
13,2,2,2,4,3,2
13,2,2,1,1,3,3
13,2,1,1,1,3,1
13,2,2,2,2,2,2
13,1,1,1,3,4,2
13,2,2,1,2,4,2
14,2,1,1,1,6,6
14,3,1,1,1,7,5
14,3,1,1,1,6,6
14,2,1,1,1,7,5
14,3,1,1,1,7,7
14,2,1,1,1,7,4
14,3,1,1,1,6,6
14,1,3,2,3,4,4
14,3,2,1,2,4,5
14,3,1,1,2,5,5
14,3,1,1,1,7,7
14,3,1,1,1,7,7
14,3,1,1,1,5,4
14,-1,3,1,1,4,4
14,3,1,1,1,7,6
14,3,1,1,1,4,5
14,-1,2,1,2,4,4
14,-1,4,1,4,4,3
14,-2,3,1,1,2,5
14,3,3,1,2,2,3
14,2,2,1,1,4,5
14,3,3,1,2,5,5
14,2,4,1,3,4,5
14,3,1,1,1,6,6
14,3,1,1,1,7,7
14,3,1,1,1,7,7
14,3,1,1,2,6,6
14,3,1,1,1,7,7
14,3,1,1,1,7,6
14,1,1,1,1,7,7
14,2,2,1,1,6,6
14,2,1,1,1,6,6
14,3,5,3,5,2,2
14,2,1,1,1,6,6
14,3,1,1,1,6,7
14,3,1,1,1,6,6
14,2,1,1,1,6,6
14,3,1,1,1,7,7
14,3,1,1,2,5,6
14,3,1,1,1,6,7
14,3,1,1,1,6,6
14,3,1,1,1,7,6
14,1,1,1,1,4,5
14,3,1,1,1,6,7
14,3,2,1,2,4,3
14,2,4,1,1,5,4
14,3,1,1,1,7,6
14,3,1,1,1,7,6
14,2,1,1,1,7,7
15,-3,1,1,1,4,5
15,3,1,1,1,5,5
15,3,1,1,1,6,6
15,3,1,1,1,6,6
15,2,1,1,1,6,5
15,-2,1,1,1,5,5
15,0,1,1,1,5,5
15,2,1,1,1,6,6
15,-3,1,1,1,4,4
15,3,1,1,1,7,7
15,3,1,1,1,5,5
15,2,1,1,1,5,5
15,3,1,1,1,6,5
15,3,1,1,1,6,6
15,2,1,1,1,5,5
15,3,1,1,1,5,5
15,2,1,1,1,4,4
15,-2,1,1,1,4,5
15,2,3,1,1,4,5
15,3,1,1,1,6,6
15,2,3,1,1,5,4
15,3,1,1,1,6,6
15,3,1,1,1,5,6
15,-3,1,6,1,1,5
15,2,1,1,1,5,5
15,3,1,1,1,6,6
15,3,1,1,1,6,6
15,3,1,1,1,6,6
15,3,1,1,1,6,6
15,3,1,1,1,5,5
15,3,1,1,1,6,6
15,3,6,6,1,2,1
15,-2,1,1,1,2,4
15,0,2,1,1,2,5
15,3,1,1,1,5,4
15,3,1,1,1,6,6
15,3,1,1,1,6,6
15,3,1,1,1,6,6
16,2,3,2,4,3,4
16,1,1,1,1,4,5
16,2,1,1,2,4,4
16,3,1,2,3,4,4
16,0,5,3,5,6,2
16,2,5,1,2,4,4
16,1,4,3,4,3,3
16,-1,2,2,4,4,4
16,-3,3,2,3,6,4
16,0,3,4,4,4,4
16,-1,1,1,3,4,1
16,2,1,1,4,4,4
16,3,4,2,3,3,4
16,2,4,1,4,3,4
16,3,1,1,2,4,5
16,1,1,1,1,5,5
16,2,4,1,4,4,4
16,1,1,4,1,4,5
16,-2,3,1,3,2,2
16,-2,2,1,3,4,4
16,-1,1,1,4,4,4
16,2,1,2,2,2,5
16,-1,1,1,1,3,5
16,0,2,4,4,4,3
16,1,1,1,4,4,4
16,0,1,1,1,6,5
16,2,1,2,3,2,2
16,2,4,1,6,1,2
16,0,5,4,7,2,2
16,1,3,2,4,4,3
16,2,1,2,4,4,5
16,3,2,1,2,4,5
16,2,2,2,4,4,4
16,1,5,2,5,3,3
16,2,1,4,4,3,4
16,2,1,4,4,4,4
16,1,4,3,4,4,4
16,2,1,2,3,4,4
16,0,1,1,4,4,4
16,-3,1,1,4,4,4
16,2,1,3,4,4,4
16,2,1,3,5,4,3
16,2,1,1,3,3,3
17,3,1,1,1,7,6
17,3,1,1,1,6,5
17,-1,1,1,1,6,6
17,1,1,1,1,4,5
17,2,3,1,1,1,1
17,2,6,1,4,1,1
17,-2,1,1,1,1,1
17,3,1,1,1,7,6
17,3,1,1,1,6,6
17,-2,7,1,4,4,1
17,3,6,1,5,2,1
17,2,6,1,4,1,1
17,-1,6,4,1,1,1
17,2,1,1,5,1,1
17,2,1,1,1,5,5
17,-2,1,1,1,6,5
17,3,1,1,1,5,5
17,2,1,1,1,5,6
17,3,1,1,1,6,5
17,-3,4,1,1,6,4
17,2,1,1,4,4,1
17,-3,4,1,1,4,4
17,3,4,1,4,4,1
17,-3,6,1,4,5,1
17,2,4,1,4,4,4
17,3,1,1,1,1,4
17,0,1,1,1,4,3
17,3,1,1,1,4,4
17,2,1,1,1,5,4
17,3,1,1,1,5,4
17,-2,1,1,1,5,5
17,3,1,1,1,6,5
17,3,1,1,1,5,5
17,-1,1,1,1,6,5
17,3,1,1,1,1,4
17,2,1,1,3,4,4
17,-1,1,1,3,3,1
17,-2,1,1,4,4,1
18,3,6,2,4,4,5
18,-1,6,4,4,2,3
18,2,6,2,4,2,4
18,2,6,3,5,2,2
18,3,4,2,2,3,5
18,-2,4,2,4,3,4
18,2,5,2,2,2,5
18,2,3,1,2,4,5
18,1,2,2,2,5,5
18,3,4,2,3,3,5
18,2,3,2,2,5,4
18,0,4,2,3,4,3
18,3,5,2,2,3,5
18,1,5,2,4,2,4
18,-2,3,1,2,4,4
18,1,2,1,1,6,5
18,0,6,1,3,4,4
18,2,6,2,4,2,4
18,0,5,3,4,1,3
18,2,4,2,2,2,5
18,-3,5,4,6,2,2
18,1,4,2,5,3,3
18,2,4,1,2,4,5
18,3,5,2,2,5,4
18,2,4,2,2,5,5
18,2,3,1,1,5,5
18,2,3,1,2,5,6
18,2,2,1,1,6,5
18,2,3,1,1,6,5
18,3,2,1,1,5,5
18,2,3,3,2,4,5
18,2,4,1,4,4,5
18,1,3,2,1,4,4
18,1,4,2,2,2,4
18,3,3,1,1,6,5
18,-1,5,1,2,2,3
18,3,4,3,4,5,4
18,-1,5,2,3,2,3
18,2,4,1,2,3,5
18,3,1,1,1,5,6
18,0,5,1,4,5,4
18,2,5,2,4,4,3
18,-1,7,3,5,1,2
18,2,1,1,1,5,5
18,2,4,1,2,5,5
19,-2,5,2,3,2,4
19,1,6,5,6,2,2
19,3,3,2,2,4,6
19,1,4,2,3,4,5
19,-2,6,2,5,2,3
19,1,6,2,3,2,2
19,0,2,1,3,6,6
19,3,3,2,4,4,5
19,2,2,1,2,6,6
19,-1,4,2,3,2,4
19,1,5,5,6,2,2
19,-2,4,3,2,3,5
19,-2,3,2,3,4,5
19,-1,2,2,2,5,6
19,3,2,2,2,5,5
19,0,5,4,3,2,2
19,-1,3,2,3,5,5
19,1,5,2,4,3,3
19,-2,4,6,4,2,2
19,2,3,4,2,3,6
19,-2,4,2,3,5,6
19,1,4,2,3,4,3
19,0,5,4,3,3,5
19,-1,5,4,5,2,2
19,-1,4,5,2,2,4
19,1,4,5,3,2,4
19,-1,5,2,3,3,3
19,1,5,1,2,4,5
19,2,3,2,3,5,5
19,-2,4,2,3,5,5
19,1,4,1,3,4,5
19,-2,2,1,2,6,6
19,2,5,5,3,2,2
19,3,4,1,2,6,5
19,0,4,1,2,6,6
19,3,2,1,2,6,5
19,-3,4,2,3,2,4
19,2,4,2,2,4,5
19,2,5,2,3,2,4
19,-2,6,5,5,2,2
19,2,3,2,3,3,5
19,-3,5,2,5,2,3
19,1,5,2,4,3,3
19,2,5,2,6,3,4
20,1,5,4,4,3,4
20,1,4,3,3,3,3
20,1,5,2,4,2,4
20,2,2,2,5,6,5
20,2,5,2,5,4,3
20,1,4,2,5,5,4
20,1,4,2,3,6,5
20,1,5,2,6,5,4
20,2,3,1,4,5,4
20,-1,3,1,3,5,5
20,-2,4,1,4,5,5
20,1,4,1,2,5,5
20,1,3,1,3,5,5
20,1,2,1,2,5,5
20,2,1,1,2,6,6
20,0,4,1,2,5,5
20,3,3,1,2,6,6
20,1,4,1,2,5,5
20,-3,7,1,6,1,2
20,3,7,1,6,6,2
20,-2,5,1,3,4,4
20,3,3,1,3,5,5
20,2,3,1,2,6,5
20,3,3,1,2,5,5
20,2,4,1,2,5,5
20,3,2,1,2,6,5
20,3,2,1,2,5,5
20,3,1,1,2,6,6
20,2,1,1,1,6,6
20,2,4,1,2,5,5
20,1,3,1,3,6,4
20,2,4,1,2,5,5
20,2,4,1,2,2,4
20,1,2,1,3,4,4
20,0,2,1,2,5,5
20,0,3,1,2,4,3
20,2,4,1,5,4,3
20,2,2,1,2,5,5
21,0,4,2,2,4,6
21,3,2,2,2,4,6
21,2,2,1,1,6,6
21,2,2,1,1,5,6
21,-1,1,1,1,6,6
21,2,3,2,1,5,5
21,2,3,1,3,4,5
21,-2,1,1,3,6,5
21,2,3,1,1,5,5
21,2,2,1,2,6,6
21,0,1,1,1,7,6
21,0,2,1,1,5,6
21,1,1,1,2,7,1
21,1,2,1,1,7,6
21,-2,2,1,1,5,6
21,2,2,1,1,6,6
21,1,1,1,2,6,6
21,1,2,1,1,6,6
21,3,1,1,1,6,6
21,-1,1,1,1,6,6
21,1,2,1,1,2,6
21,1,2,1,1,6,6
21,1,1,2,3,6,5
21,1,1,1,2,6,6
21,0,2,1,2,5,5
21,1,2,1,2,3,6
21,-1,2,2,2,5,5
21,1,2,1,1,5,6
21,-2,2,1,2,5,5
21,0,2,1,1,6,6
22,2,1,1,2,6,6
22,2,1,1,2,6,6
22,3,1,1,1,5,6
22,2,1,1,1,6,5
22,2,1,1,2,3,5
22,2,1,1,3,6,4
22,3,1,1,1,6,6
22,2,1,1,1,5,6
22,2,1,1,1,6,6
22,2,1,1,1,6,6
22,3,1,1,1,6,6
22,2,1,1,1,6,6
22,2,1,1,1,6,6
22,2,1,1,1,6,6
22,2,1,1,1,6,6
22,0,1,1,1,5,5
22,-2,1,1,3,4,4
22,0,2,2,2,4,4
22,1,1,1,2,5,4
22,1,1,1,3,4,4
22,2,1,1,1,5,5
22,2,1,1,1,2,4
22,-1,1,1,1,5,6
22,1,1,1,1,5,6
22,2,1,1,1,6,6
22,2,1,1,1,6,6
22,3,1,1,1,6,6
22,-1,1,1,2,4,4
22,2,1,1,1,5,6
22,2,1,1,1,6,5
22,2,1,1,1,5,6
22,0,1,1,2,4,4
23,1,3,1,2,5,1
23,2,1,1,1,6,4
23,2,1,1,1,4,5
23,3,3,1,5,4,4
23,1,1,1,2,3,4
23,1,5,1,1,5,3
23,2,1,1,1,5,5
23,2,1,1,1,4,3
23,3,2,1,2,5,5
23,2,1,1,1,3,6
23,3,1,1,1,5,5
23,-3,4,1,1,4,1
23,-3,1,1,1,5,2
23,2,1,1,1,4,4
23,2,1,1,2,3,5
23,3,1,1,1,4,5
23,2,1,1,1,6,5
23,3,1,1,1,5,4
23,2,1,1,1,5,4
23,3,1,1,1,5,5
23,-3,3,1,1,1,1
23,-1,3,1,2,4,3
23,2,1,1,3,4,2
23,-1,4,1,5,3,2
23,-1,1,1,1,4,4
23,2,4,1,5,2,2
23,3,1,1,3,5,5
23,3,1,1,1,5,6
23,3,1,1,1,5,6
23,2,1,1,1,4,4
23,2,2,1,3,3,3
23,3,1,1,1,5,5
23,3,1,1,1,5,5
23,1,2,1,1,4,4
23,2,1,1,1,5,4
23,2,1,1,1,5,5
23,2,1,1,2,4,4
23,2,1,1,1,5,4
23,2,1,1,1,6,6
23,3,1,1,1,5,5
24,0,5,1,1,1,3
24,-1,5,4,4,1,2
24,3,3,1,1,4,5
24,-2,4,1,1,4,4
24,3,4,1,1,4,4
24,3,1,1,1,4,4
24,-2,1,3,1,4,5
24,2,1,1,1,4,5
24,2,1,1,1,5,5
24,2,2,1,1,4,3
24,-2,4,1,1,4,2
24,-1,1,4,1,4,5
24,3,4,1,1,5,5
24,-2,4,4,1,4,4
24,3,1,1,1,4,5
24,2,1,1,1,4,4
24,3,1,1,1,5,5
24,2,4,1,2,4,2
24,-3,4,1,1,1,2
24,-2,4,1,1,3,4
24,3,5,1,1,3,5
24,-2,4,1,1,4,5
24,3,1,1,1,4,5
24,-3,5,1,1,5,3
24,3,5,5,1,1,2
24,-3,6,4,5,1,1
24,-2,5,1,1,2,4
24,3,4,1,1,4,5
24,2,4,1,1,4,5
24,3,1,1,1,5,6
24,3,1,1,1,5,5
24,2,1,1,5,5,3
24,2,1,1,1,4,5
24,0,3,1,1,4,1
24,-2,5,1,5,1,1
24,-1,1,1,1,5,4
24,2,1,1,1,4,4
24,-1,4,1,4,4,1
24,3,4,4,4,4,1
24,3,5,4,1,1,1
24,-3,5,1,4,1,4
24,-3,4,1,1,4,4
