1,4,3,6,5,4,2
1,2,1,5,4,4,2
1,5,2,5,3,5,5
1,5,-3,6,2,3,5
1,3,1,6,3,5,3
1,4,2,5,2,2,5
1,5,3,2,1,2,6
1,3,2,5,2,4,3
1,3,-2,5,2,3,2
1,4,-3,5,1,3,4
1,4,2,5,2,3,5
1,5,3,3,2,2,5
1,5,3,5,2,2,5
1,5,3,3,1,2,6
1,4,3,5,2,2,2
1,3,2,5,2,5,4
1,3,-3,6,2,5,4
1,5,3,5,2,2,5
1,3,0,6,2,5,5
1,4,2,5,2,3,5
1,5,3,5,2,2,5
1,4,1,5,2,3,4
1,3,-3,5,2,4,3
1,3,0,5,2,5,3
1,4,0,6,1,5,2
1,4,1,3,2,3,5
1,4,2,5,2,5,4
1,4,0,5,1,3,4
1,3,1,4,1,4,4
1,4,2,5,1,3,5
1,5,2,4,1,2,5
1,3,3,6,2,5,4
1,3,-3,5,2,5,3
1,4,2,5,1,3,4
1,4,2,5,2,3,4
1,4,2,4,2,3,5
1,4,-1,4,2,2,4
1,5,0,3,2,3,4
2,6,3,2,3,1,5
2,5,1,2,2,1,4
2,4,2,4,2,1,3
2,4,1,6,4,4,2
2,4,-1,4,3,4,4
2,4,1,3,1,2,4
2,4,2,4,2,4,4
2,3,1,4,2,3,2
2,4,2,3,3,3,3
2,4,2,4,2,2,4
2,4,1,4,2,3,2
2,3,0,4,3,2,2
2,4,2,5,5,3,4
2,4,-3,4,4,3,4
2,2,-3,6,4,4,4
2,3,2,6,5,4,3
2,4,1,4,4,3,4
2,4,-2,5,3,4,2
2,5,2,4,3,3,4
2,4,1,4,4,3,2
2,4,0,4,3,3,4
2,4,0,3,2,3,4
2,3,1,4,3,3,4
2,4,2,3,3,3,4
2,3,0,4,3,4,4
2,5,3,4,3,3,5
2,4,0,5,3,3,2
2,4,1,6,3,3,3
2,2,1,6,5,5,2
2,2,1,5,5,4,2
2,2,0,5,3,5,3
2,2,-1,5,4,3,4
2,3,1,6,4,4,4
2,4,0,4,4,3,4
2,4,3,4,3,2,4
2,4,3,4,3,3,3
2,4,3,4,3,2,4
2,4,3,5,4,3,3
2,4,0,4,5,3,3
2,4,2,5,2,4,3
2,4,2,4,4,2,3
2,3,1,6,7,2,3
3,1,-2,6,2,6,2
3,2,0,6,2,6,2
3,2,1,6,4,6,2
3,2,0,6,2,2,2
3,2,1,5,2,3,2
3,2,2,2,2,2,4
3,3,1,2,2,4,4
3,2,1,4,2,6,2
3,4,1,4,1,4,4
3,2,1,6,3,7,2
3,1,1,4,2,4,3
3,2,2,6,5,5,2
3,4,1,4,2,4,4
3,2,2,3,2,4,2
3,2,1,3,2,5,2
3,2,1,3,2,4,2
3,2,2,2,2,3,2
3,2,-1,5,2,7,2
3,2,0,5,2,6,2
3,2,2,3,2,2,3
3,4,2,2,2,5,4
3,2,2,5,2,6,2
3,2,1,5,4,6,2
3,2,1,4,3,4,2
3,3,1,6,2,4,2
3,2,2,4,2,5,2
3,3,2,3,2,4,5
3,2,1,3,2,4,2
3,3,0,5,2,4,2
3,4,2,2,2,3,4
3,2,1,4,5,5,3
3,2,1,2,2,5,2
3,1,0,4,1,4,4
3,4,1,4,2,3,3
3,2,2,2,2,2,4
3,1,2,3,2,2,4
3,3,2,4,2,2,4
3,2,2,3,1,3,4
3,2,1,6,2,2,3
4,3,3,1,3,1,4
4,5,3,1,1,1,6
4,5,-3,1,1,1,5
4,4,3,1,1,2,5
4,5,3,1,1,1,6
4,4,3,1,1,1,6
4,4,3,1,1,1,6
4,3,3,3,2,3,4
4,3,3,1,2,2,5
4,4,3,1,1,2,5
4,4,3,1,1,1,6
4,3,1,2,2,2,5
4,4,2,1,2,2,3
4,5,2,1,1,1,5
4,4,3,2,1,2,3
4,3,-1,2,2,1,4
4,3,3,2,1,2,4
4,4,-1,2,1,2,5
4,5,2,1,1,1,4
4,2,-1,3,2,4,3
4,2,-2,3,2,5,3
4,5,3,1,2,2,4
4,3,-1,2,2,3,5
4,3,-1,1,1,4,5
4,3,-1,4,2,3,4
4,2,-1,3,2,5,4
4,3,0,3,1,5,4
4,2,1,1,2,4,4
4,3,1,1,1,2,4
4,4,3,1,1,2,5
4,4,-1,3,1,5,4
4,4,3,1,2,2,5
4,2,3,2,4,4,3
4,4,1,1,2,2,5
4,5,3,1,1,2,4
4,2,1,1,2,3,2
4,4,2,1,1,2,5
4,3,-1,1,1,3,5
5,4,1,3,1,2,3
5,2,2,5,2,2,3
5,4,2,4,1,1,3
5,1,-3,6,2,6,1
5,3,2,3,1,3,3
5,6,2,1,1,2,4
5,4,1,4,1,1,4
5,4,-2,5,1,2,3
5,6,3,1,1,1,5
5,3,3,2,1,2,3
5,5,2,1,1,1,5
5,3,2,4,1,1,4
5,4,2,6,1,1,3
5,3,0,3,1,2,2
5,5,0,4,1,1,5
5,5,-2,3,1,1,5
5,5,3,2,2,1,5
5,4,-2,1,1,1,4
5,4,1,3,3,2,4
5,4,2,4,1,1,3
5,4,2,5,1,1,4
5,3,1,3,1,1,4
5,4,3,3,1,2,3
5,3,2,2,1,1,4
5,5,2,3,1,1,4
5,4,2,2,1,1,4
5,5,3,3,1,1,5
5,4,1,5,1,1,5
5,6,3,3,1,1,6
5,5,3,3,1,1,6
5,2,2,7,2,3,3
5,5,2,2,1,1,6
5,5,3,4,1,1,6
6,1,3,1,4,6,5
6,1,1,5,5,4,3
6,3,1,4,5,4,2
6,2,0,5,5,3,3
6,2,2,2,5,4,3
6,5,2,2,2,2,5
6,3,2,4,4,4,4
6,4,1,2,4,4,4
6,2,0,4,2,4,5
6,2,1,2,4,4,5
6,2,-2,5,4,4,3
6,3,1,4,5,5,2
6,3,0,5,4,5,4
6,4,2,2,4,3,4
6,2,0,1,3,3,3
6,4,0,4,3,4,4
6,3,2,2,4,2,4
6,4,2,2,3,3,4
6,2,2,4,5,4,3
6,3,1,1,2,3,5
6,4,2,1,2,4,5
6,4,1,2,2,3,5
6,3,2,3,1,4,3
6,4,2,1,1,3,4
6,3,0,2,4,3,3
6,4,1,1,5,3,4
6,4,2,2,5,3,4
6,3,1,3,2,3,4
6,2,-1,2,5,4,4
6,3,0,4,5,5,4
6,3,2,4,5,3,4
6,4,2,2,5,4,3
6,2,0,4,5,4,2
7,2,2,4,4,3,1
7,2,-1,1,3,3,2
7,5,3,2,2,2,3
7,4,2,2,2,3,2
7,3,2,2,2,3,4
7,4,1,2,3,3,3
7,3,0,1,3,3,2
7,5,1,1,2,2,3
7,2,-2,3,2,4,1
7,2,-1,1,2,3,2
7,6,0,6,4,4,2
7,5,0,5,5,4,2
7,5,0,3,2,3,2
7,4,2,1,2,4,3
7,5,0,1,1,3,5
7,2,1,3,4,4,2
7,5,1,2,4,3,2
7,4,1,1,2,2,4
7,4,1,1,1,2,4
7,5,-2,1,1,2,5
7,4,3,2,2,4,4
7,4,2,2,2,4,3
7,4,1,1,3,3,3
7,5,2,2,2,2,4
7,4,2,2,1,2,5
7,4,1,1,2,3,5
7,4,1,1,2,3,4
7,5,1,1,2,3,5
7,4,1,2,3,3,2
7,4,1,2,4,3,2
7,4,-1,1,2,4,2
7,4,1,2,4,4,2
7,2,1,1,2,5,1
7,4,1,2,4,4,2
7,4,2,2,3,4,2
7,3,1,2,3,4,2
7,4,-1,2,4,4,3
7,4,1,2,2,4,4
7,4,1,2,3,4,2
7,4,1,1,4,4,3
7,4,-2,2,2,4,3
8,2,0,6,1,3,2
8,2,2,2,1,3,1
8,5,-2,2,2,2,4
8,3,-1,6,1,2,2
8,2,1,2,1,2,3
8,5,3,1,1,2,4
8,3,2,3,1,3,3
8,2,0,5,2,2,1
8,2,0,5,2,2,1
8,4,2,1,1,2,6
8,4,3,1,1,2,6
8,3,3,2,1,2,4
8,4,2,2,1,3,5
8,4,3,2,2,2,3
8,4,2,6,2,6,2
8,4,2,2,2,2,6
8,3,3,1,1,5,2
8,2,0,6,2,5,1
8,4,2,3,2,4,2
8,3,2,2,1,1,4
8,4,0,2,2,2,4
8,5,2,2,2,2,2
8,2,2,5,2,6,1
8,5,3,2,1,1,5
8,2,2,3,2,3,2
8,6,2,4,1,2,5
8,5,1,2,1,2,2
8,6,3,2,1,2,5
8,5,3,2,1,2,6
8,4,2,4,1,2,4
8,5,2,1,1,1,6
8,3,1,5,1,4,2
8,3,-2,7,4,1,2
8,5,3,2,1,2,5
9,2,-1,5,2,6,3
9,2,-3,5,2,5,4
9,3,1,4,2,4,2
9,2,0,4,1,4,3
9,4,1,2,1,2,5
9,3,-2,3,2,4,1
9,4,0,3,1,2,4
9,3,-1,5,1,4,3
9,4,1,4,1,5,4
9,2,1,3,1,2,3
9,2,-2,6,1,5,2
9,2,1,5,2,6,3
9,1,-2,3,2,5,2
9,2,1,4,1,5,4
9,3,0,3,1,3,4
9,3,0,5,1,2,5
9,3,-2,3,2,4,3
9,3,-3,3,1,4,3
9,3,1,4,1,3,2
9,2,0,3,2,4,1
9,2,1,3,2,3,3
9,4,2,4,3,3,3
9,3,1,4,1,2,3
9,4,2,3,1,2,4
9,2,1,4,1,4,2
9,1,-3,4,3,7,1
9,4,1,5,1,3,4
9,2,-2,3,2,5,2
9,4,1,4,1,3,4
9,3,-3,4,1,5,3
9,2,-3,4,2,5,3
9,3,1,3,1,5,4
10,4,2,2,1,1,5
10,5,3,1,1,1,5
10,5,3,1,1,1,5
10,5,3,1,1,1,5
10,6,3,1,1,1,6
10,6,3,3,1,2,4
10,6,3,1,1,1,6
10,6,2,1,1,1,6
10,4,3,2,1,1,4
10,1,2,2,1,3,4
10,4,1,3,1,1,4
10,5,3,3,1,1,4
10,1,3,3,1,2,2
10,2,2,1,1,1,2
10,4,3,2,1,1,4
10,4,3,1,1,1,3
10,4,2,1,1,1,4
10,5,3,1,1,1,5
10,6,3,1,1,1,5
10,4,3,1,1,1,4
10,3,2,3,1,1,3
10,4,1,2,1,1,4
10,1,-3,5,1,5,1
10,4,3,2,1,3,3
10,4,3,1,1,1,4
10,4,2,1,1,1,4
10,4,-2,3,4,1,1
10,3,-2,3,1,1,4
10,4,3,2,1,1,3
10,6,3,1,1,1,6
11,4,3,1,1,1,3
11,4,2,4,1,1,4
11,3,-1,4,1,3,4
11,4,2,4,1,4,4
11,3,1,1,1,2,3
11,5,0,1,6,1,6
11,5,3,3,1,1,6
11,5,3,4,1,1,5
11,4,0,4,4,1,1
11,4,0,4,1,5,4
11,4,2,4,1,4,1
11,5,2,4,1,1,4
11,4,3,4,1,1,4
11,4,3,4,1,3,4
11,1,3,4,1,1,4
11,6,2,1,1,1,6
11,5,3,4,1,1,3
11,6,3,1,1,1,4
11,6,3,1,1,1,6
11,5,3,1,1,1,5
11,6,3,1,1,1,5
11,1,3,1,1,1,5
11,5,3,1,1,1,5
11,5,2,1,1,1,5
11,5,3,4,1,1,5
11,6,3,1,1,1,6
11,6,3,1,1,1,6
11,5,3,1,1,1,5
11,4,3,3,1,2,4
11,5,3,2,1,1,5
11,4,3,2,1,3,3
11,4,-2,2,1,3,4
11,4,2,2,1,2,3
11,3,-2,3,1,2,4
11,5,2,2,1,1,4
11,4,3,2,1,1,4
11,4,3,2,1,1,3
11,4,2,2,1,1,4
11,4,1,2,1,1,4
11,2,0,4,1,2,2
11,1,-1,2,1,2,4
12,4,3,3,4,1,1
12,4,3,3,3,1,1
12,5,3,4,1,1,4
12,4,3,2,1,1,3
12,1,0,6,4,2,1
12,3,0,4,1,3,4
12,3,3,4,1,1,4
12,6,0,4,1,1,4
12,6,3,1,1,2,6
12,4,0,6,3,1,3
12,4,3,4,1,2,4
12,7,3,4,2,2,4
12,4,3,4,2,1,1
12,4,3,4,1,1,3
12,4,3,4,1,1,4
12,3,0,4,1,1,1
12,5,3,3,1,1,4
12,6,3,2,1,1,5
12,6,3,1,1,1,4
12,3,0,4,2,2,4
12,5,3,3,1,1,4
12,7,3,1,1,1,4
12,5,3,7,1,1,1
12,4,3,3,1,1,3
12,3,-3,5,1,2,3
12,4,0,3,1,2,1
12,3,3,6,5,4,3
12,4,3,1,1,1,4
12,4,0,4,2,2,3
12,3,0,5,1,1,3
12,4,0,4,1,1,4
13,2,1,5,5,5,2
13,2,0,4,5,5,3
13,3,1,5,4,5,4
13,3,0,5,4,4,3
13,4,2,1,1,3,5
13,1,-3,1,6,1,1
13,2,1,2,4,4,2
13,2,-1,1,1,4,3
13,3,0,3,1,4,4
13,2,2,2,2,2,5
13,2,2,3,2,3,4
13,2,1,2,5,3,2
13,1,-1,5,5,5,1
13,1,-2,3,2,3,1
13,2,-2,2,4,5,3
13,2,-1,2,4,2,2
13,1,0,2,2,2,3
13,2,1,1,1,3,3
13,2,0,1,1,3,4
13,2,2,1,1,2,3
13,2,0,4,4,4,3
13,2,1,3,3,3,3
13,1,2,5,5,6,1
13,4,2,2,2,2,4
13,5,2,2,3,2,4
13,2,1,4,4,4,3
13,4,0,2,2,2,4
13,4,1,1,2,3,4
13,4,2,2,1,3,4
13,4,1,1,1,2,2
13,2,2,2,2,4,3
13,3,2,2,1,1,3
13,1,2,1,1,1,3
13,2,2,2,2,2,2
13,2,1,1,1,3,4
13,2,2,2,1,2,4
14,6,2,1,1,1,6
14,5,3,1,1,1,7
14,6,3,1,1,1,6
14,5,2,1,1,1,7
14,7,3,1,1,1,7
14,4,2,1,1,1,7
14,6,3,1,1,1,6
14,4,1,3,2,3,4
14,5,3,2,1,2,4
14,5,3,1,1,2,5
14,7,3,1,1,1,7
14,7,3,1,1,1,7
14,4,3,1,1,1,5
14,4,-1,3,1,1,4
14,6,3,1,1,1,7
14,5,3,1,1,1,4
14,4,-1,2,1,2,4
14,3,-1,4,1,4,4
14,5,-2,3,1,1,2
14,3,3,3,1,2,2
14,5,2,2,1,1,4
14,5,3,3,1,2,5
14,5,2,4,1,3,4
14,6,3,1,1,1,6
14,7,3,1,1,1,7
14,7,3,1,1,1,7
14,6,3,1,1,2,6
14,7,3,1,1,1,7
14,6,3,1,1,1,7
14,7,1,1,1,1,7
14,6,2,2,1,1,6
14,6,2,1,1,1,6
14,2,3,5,3,5,2
14,6,2,1,1,1,6
14,7,3,1,1,1,6
14,6,3,1,1,1,6
14,6,2,1,1,1,6
14,7,3,1,1,1,7
14,6,3,1,1,2,5
14,7,3,1,1,1,6
14,6,3,1,1,1,6
14,6,3,1,1,1,7
14,5,1,1,1,1,4
14,7,3,1,1,1,6
14,3,3,2,1,2,4
14,4,2,4,1,1,5
14,6,3,1,1,1,7
14,6,3,1,1,1,7
14,7,2,1,1,1,7
15,5,-3,1,1,1,4
15,5,3,1,1,1,5
15,6,3,1,1,1,6
15,6,3,1,1,1,6
15,5,2,1,1,1,6
15,5,-2,1,1,1,5
15,5,0,1,1,1,5
15,6,2,1,1,1,6
15,4,-3,1,1,1,4
15,7,3,1,1,1,7
15,5,3,1,1,1,5
15,5,2,1,1,1,5
15,5,3,1,1,1,6
15,6,3,1,1,1,6
15,5,2,1,1,1,5
15,5,3,1,1,1,5
15,4,2,1,1,1,4
15,5,-2,1,1,1,4
15,5,2,3,1,1,4
15,6,3,1,1,1,6
15,4,2,3,1,1,5
15,6,3,1,1,1,6
15,6,3,1,1,1,5
15,5,-3,1,6,1,1
15,5,2,1,1,1,5
15,6,3,1,1,1,6
15,6,3,1,1,1,6
15,6,3,1,1,1,6
15,6,3,1,1,1,6
15,5,3,1,1,1,5
15,6,3,1,1,1,6
15,1,3,6,6,1,2
15,4,-2,1,1,1,2
15,5,0,2,1,1,2
15,4,3,1,1,1,5
15,6,3,1,1,1,6
15,6,3,1,1,1,6
15,6,3,1,1,1,6
16,4,2,3,2,4,3
16,5,1,1,1,1,4
16,4,2,1,1,2,4
16,4,3,1,2,3,4
16,2,0,5,3,5,6
16,4,2,5,1,2,4
16,3,1,4,3,4,3
16,4,-1,2,2,4,4
16,4,-3,3,2,3,6
16,4,0,3,4,4,4
16,1,-1,1,1,3,4
16,4,2,1,1,4,4
16,4,3,4,2,3,3
16,4,2,4,1,4,3
16,5,3,1,1,2,4
16,5,1,1,1,1,5
16,4,2,4,1,4,4
16,5,1,1,4,1,4
16,2,-2,3,1,3,2
16,4,-2,2,1,3,4
16,4,-1,1,1,4,4
16,5,2,1,2,2,2
16,5,-1,1,1,1,3
16,3,0,2,4,4,4
16,4,1,1,1,4,4
16,5,0,1,1,1,6
16,2,2,1,2,3,2
16,2,2,4,1,6,1
16,2,0,5,4,7,2
16,3,1,3,2,4,4
16,5,2,1,2,4,4
16,5,3,2,1,2,4
16,4,2,2,2,4,4
16,3,1,5,2,5,3
16,4,2,1,4,4,3
16,4,2,1,4,4,4
16,4,1,4,3,4,4
16,4,2,1,2,3,4
16,4,0,1,1,4,4
16,4,-3,1,1,4,4
16,4,2,1,3,4,4
16,3,2,1,3,5,4
16,3,2,1,1,3,3
17,6,3,1,1,1,7
17,5,3,1,1,1,6
17,6,-1,1,1,1,6
17,5,1,1,1,1,4
17,1,2,3,1,1,1
17,1,2,6,1,4,1
17,1,-2,1,1,1,1
17,6,3,1,1,1,7
17,6,3,1,1,1,6
17,1,-2,7,1,4,4
17,1,3,6,1,5,2
17,1,2,6,1,4,1
17,1,-1,6,4,1,1
17,1,2,1,1,5,1
17,5,2,1,1,1,5
17,5,-2,1,1,1,6
17,5,3,1,1,1,5
17,6,2,1,1,1,5
17,5,3,1,1,1,6
17,4,-3,4,1,1,6
17,1,2,1,1,4,4
17,4,-3,4,1,1,4
17,1,3,4,1,4,4
17,1,-3,6,1,4,5
17,4,2,4,1,4,4
17,4,3,1,1,1,1
17,3,0,1,1,1,4
17,4,3,1,1,1,4
17,4,2,1,1,1,5
17,4,3,1,1,1,5
17,5,-2,1,1,1,5
17,5,3,1,1,1,6
17,5,3,1,1,1,5
17,5,-1,1,1,1,6
17,4,3,1,1,1,1
17,4,2,1,1,3,4
17,1,-1,1,1,3,3
17,1,-2,1,1,4,4
18,5,3,6,2,4,4
18,3,-1,6,4,4,2
18,4,2,6,2,4,2
18,2,2,6,3,5,2
18,5,3,4,2,2,3
18,4,-2,4,2,4,3
18,5,2,5,2,2,2
18,5,2,3,1,2,4
18,5,1,2,2,2,5
18,5,3,4,2,3,3
18,4,2,3,2,2,5
18,3,0,4,2,3,4
18,5,3,5,2,2,3
18,4,1,5,2,4,2
18,4,-2,3,1,2,4
18,5,1,2,1,1,6
18,4,0,6,1,3,4
18,4,2,6,2,4,2
18,3,0,5,3,4,1
18,5,2,4,2,2,2
18,2,-3,5,4,6,2
18,3,1,4,2,5,3
18,5,2,4,1,2,4
18,4,3,5,2,2,5
18,5,2,4,2,2,5
18,5,2,3,1,1,5
18,6,2,3,1,2,5
18,5,2,2,1,1,6
18,5,2,3,1,1,6
18,5,3,2,1,1,5
18,5,2,3,3,2,4
18,5,2,4,1,4,4
18,4,1,3,2,1,4
18,4,1,4,2,2,2
18,5,3,3,1,1,6
18,3,-1,5,1,2,2
18,4,3,4,3,4,5
18,3,-1,5,2,3,2
18,5,2,4,1,2,3
18,6,3,1,1,1,5
18,4,0,5,1,4,5
18,3,2,5,2,4,4
18,2,-1,7,3,5,1
18,5,2,1,1,1,5
18,5,2,4,1,2,5
19,4,-2,5,2,3,2
19,2,1,6,5,6,2
19,6,3,3,2,2,4
19,5,1,4,2,3,4
19,3,-2,6,2,5,2
19,2,1,6,2,3,2
19,6,0,2,1,3,6
19,5,3,3,2,4,4
19,6,2,2,1,2,6
19,4,-1,4,2,3,2
19,2,1,5,5,6,2
19,5,-2,4,3,2,3
19,5,-2,3,2,3,4
19,6,-1,2,2,2,5
19,5,3,2,2,2,5
19,2,0,5,4,3,2
19,5,-1,3,2,3,5
19,3,1,5,2,4,3
19,2,-2,4,6,4,2
19,6,2,3,4,2,3
19,6,-2,4,2,3,5
19,3,1,4,2,3,4
19,5,0,5,4,3,3
19,2,-1,5,4,5,2
19,4,-1,4,5,2,2
19,4,1,4,5,3,2
19,3,-1,5,2,3,3
19,5,1,5,1,2,4
19,5,2,3,2,3,5
19,5,-2,4,2,3,5
19,5,1,4,1,3,4
19,6,-2,2,1,2,6
19,2,2,5,5,3,2
19,5,3,4,1,2,6
19,6,0,4,1,2,6
19,5,3,2,1,2,6
19,4,-3,4,2,3,2
19,5,2,4,2,2,4
19,4,2,5,2,3,2
19,2,-2,6,5,5,2
19,5,2,3,2,3,3
19,3,-3,5,2,5,2
19,3,1,5,2,4,3
19,4,2,5,2,6,3
20,4,1,5,4,4,3
20,3,1,4,3,3,3
20,4,1,5,2,4,2
20,5,2,2,2,5,6
20,3,2,5,2,5,4
20,4,1,4,2,5,5
20,5,1,4,2,3,6
20,4,1,5,2,6,5
20,4,2,3,1,4,5
20,5,-1,3,1,3,5
20,5,-2,4,1,4,5
20,5,1,4,1,2,5
20,5,1,3,1,3,5
20,5,1,2,1,2,5
20,6,2,1,1,2,6
20,5,0,4,1,2,5
20,6,3,3,1,2,6
20,5,1,4,1,2,5
20,2,-3,7,1,6,1
20,2,3,7,1,6,6
20,4,-2,5,1,3,4
20,5,3,3,1,3,5
20,5,2,3,1,2,6
20,5,3,3,1,2,5
20,5,2,4,1,2,5
20,5,3,2,1,2,6
20,5,3,2,1,2,5
20,6,3,1,1,2,6
20,6,2,1,1,1,6
20,5,2,4,1,2,5
20,4,1,3,1,3,6
20,5,2,4,1,2,5
20,4,2,4,1,2,2
20,4,1,2,1,3,4
20,5,0,2,1,2,5
20,3,0,3,1,2,4
20,3,2,4,1,5,4
20,5,2,2,1,2,5
21,6,0,4,2,2,4
21,6,3,2,2,2,4
21,6,2,2,1,1,6
21,6,2,2,1,1,5
21,6,-1,1,1,1,6
21,5,2,3,2,1,5
21,5,2,3,1,3,4
21,5,-2,1,1,3,6
21,5,2,3,1,1,5
21,6,2,2,1,2,6
21,6,0,1,1,1,7
21,6,0,2,1,1,5
21,1,1,1,1,2,7
21,6,1,2,1,1,7
21,6,-2,2,1,1,5
21,6,2,2,1,1,6
21,6,1,1,1,2,6
21,6,1,2,1,1,6
21,6,3,1,1,1,6
21,6,-1,1,1,1,6
21,6,1,2,1,1,2
21,6,1,2,1,1,6
21,5,1,1,2,3,6
21,6,1,1,1,2,6
21,5,0,2,1,2,5
21,6,1,2,1,2,3
21,5,-1,2,2,2,5
21,6,1,2,1,1,5
21,5,-2,2,1,2,5
21,6,0,2,1,1,6
22,6,2,1,1,2,6
22,6,2,1,1,2,6
22,6,3,1,1,1,5
22,5,2,1,1,1,6
22,5,2,1,1,2,3
22,4,2,1,1,3,6
22,6,3,1,1,1,6
22,6,2,1,1,1,5
22,6,2,1,1,1,6
22,6,2,1,1,1,6
22,6,3,1,1,1,6
22,6,2,1,1,1,6
22,6,2,1,1,1,6
22,6,2,1,1,1,6
22,6,2,1,1,1,6
22,5,0,1,1,1,5
22,4,-2,1,1,3,4
22,4,0,2,2,2,4
22,4,1,1,1,2,5
22,4,1,1,1,3,4
22,5,2,1,1,1,5
22,4,2,1,1,1,2
22,6,-1,1,1,1,5
22,6,1,1,1,1,5
22,6,2,1,1,1,6
22,6,2,1,1,1,6
22,6,3,1,1,1,6
22,4,-1,1,1,2,4
22,6,2,1,1,1,5
22,5,2,1,1,1,6
22,6,2,1,1,1,5
22,4,0,1,1,2,4
23,1,1,3,1,2,5
23,4,2,1,1,1,6
23,5,2,1,1,1,4
23,4,3,3,1,5,4
23,4,1,1,1,2,3
23,3,1,5,1,1,5
23,5,2,1,1,1,5
23,3,2,1,1,1,4
23,5,3,2,1,2,5
23,6,2,1,1,1,3
23,5,3,1,1,1,5
23,1,-3,4,1,1,4
23,2,-3,1,1,1,5
23,4,2,1,1,1,4
23,5,2,1,1,2,3
23,5,3,1,1,1,4
23,5,2,1,1,1,6
23,4,3,1,1,1,5
23,4,2,1,1,1,5
23,5,3,1,1,1,5
23,1,-3,3,1,1,1
23,3,-1,3,1,2,4
23,2,2,1,1,3,4
23,2,-1,4,1,5,3
23,4,-1,1,1,1,4
23,2,2,4,1,5,2
23,5,3,1,1,3,5
23,6,3,1,1,1,5
23,6,3,1,1,1,5
23,4,2,1,1,1,4
23,3,2,2,1,3,3
23,5,3,1,1,1,5
23,5,3,1,1,1,5
23,4,1,2,1,1,4
23,4,2,1,1,1,5
23,5,2,1,1,1,5
23,4,2,1,1,2,4
23,4,2,1,1,1,5
23,6,2,1,1,1,6
23,5,3,1,1,1,5
24,3,0,5,1,1,1
24,2,-1,5,4,4,1
24,5,3,3,1,1,4
24,4,-2,4,1,1,4
24,4,3,4,1,1,4
24,4,3,1,1,1,4
24,5,-2,1,3,1,4
24,5,2,1,1,1,4
24,5,2,1,1,1,5
24,3,2,2,1,1,4
24,2,-2,4,1,1,4
24,5,-1,1,4,1,4
24,5,3,4,1,1,5
24,4,-2,4,4,1,4
24,5,3,1,1,1,4
24,4,2,1,1,1,4
24,5,3,1,1,1,5
24,2,2,4,1,2,4
24,2,-3,4,1,1,1
24,4,-2,4,1,1,3
24,5,3,5,1,1,3
24,5,-2,4,1,1,4
24,5,3,1,1,1,4
24,3,-3,5,1,1,5
24,2,3,5,5,1,1
24,1,-3,6,4,5,1
24,4,-2,5,1,1,2
24,5,3,4,1,1,4
24,5,2,4,1,1,4
24,6,3,1,1,1,5
24,5,3,1,1,1,5
24,3,2,1,1,5,5
24,5,2,1,1,1,4
24,1,0,3,1,1,4
24,1,-2,5,1,5,1
24,4,-1,1,1,1,5
24,4,2,1,1,1,4
24,1,-1,4,1,4,4
24,1,3,4,4,4,4
24,1,3,5,4,1,1
24,4,-3,5,1,4,1
24,4,-3,4,1,1,4
24,1,-3,5,1,5,4
